label,created_at,full_text,lang,user_name
DT,Sun Dec 08 07:00:06 +0000 2019,Increase trust between insurers and customers — see how #automation can help. #healthcare https://t.co/9R9GZ31dzw https://t.co/0z4vcQvdUj,en,Cognizant
"AI/ML, DT",Sun Dec 08 04:18:50 +0000 2019,"💡Pop Quiz 
What is the average investment of revenue on digital technologies such as #AI &amp; #Automation? https://t.co/LDppL48O8b",en,Cognizant
DT,Sun Dec 08 04:10:08 +0000 2019,40% of tech spending will go to #digitaltransformation by 2020. Read more by Cognizant Softvision now! @SOFTVISION_USA #softwareengineering https://t.co/9F2ZopzEEA https://t.co/rLrt8ztySp,en,Cognizant
AI/ML,Sun Dec 08 00:00:08 +0000 2019,Choose an #AI Leader (chosen by @IDC) to be YOUR AI leader! Learn how the Cognizant Artificial Intelligence Practice can help. https://t.co/lGD09Rh7YQ https://t.co/iK9iAYpXo7,en,Cognizant
DT,Sat Dec 07 22:00:07 +0000 2019,60% of 2.5K orgs we surveyed get ROI from #data — see how much in our new report. #AI #IoT #cloud #softwareengineering https://t.co/ThMvrhnzUN https://t.co/Xyjjul0SnY,en,Cognizant
DT,Sat Dec 07 19:05:08 +0000 2019,Turn business processes into #AR-ized immersive journeys — read our report to learn more. #cloud https://t.co/BbMbUgl9Hk https://t.co/RP3HprV9vC,en,Cognizant
Irrelevant,Sat Dec 07 17:00:26 +0000 2019,Only 15% of marketers believe their business has great online experiences — read our report with @Econsultancy. #interactive https://t.co/nydhQIRCEw https://t.co/Ftob3ppXRP,en,Cognizant
AI/ML,Sat Dec 07 15:00:31 +0000 2019,The human-algorithm alliance forces brands to connect humanly and intelligently with customers—read now. #AI https://t.co/ikMbkAs3f8 https://t.co/T0hBlPAjva,en,Cognizant
AI/ML,Sat Dec 07 13:01:32 +0000 2019,"Conversational tech must be emotionally intelligent, contextual and personalized. Watch to learn more. #AI https://t.co/fnLvZuLoMy https://t.co/Kh3WkjnE5O",en,Cognizant
AI/ML,Sat Dec 07 01:00:07 +0000 2019,Invest in #AI and cut food waste by 54%! See how technology will feed the future in our report. https://t.co/piEaBKaRRK #FutureOfWork https://t.co/i2hPYnzTWy,en,Cognizant
DT,Sat Dec 07 00:00:10 +0000 2019,Big news! We’re a Leader in digital services in @EverestGroup’s #PEAKMatrix for #lifesciences — check it out. #AI https://t.co/DMaMgu1g8I https://t.co/hKAysBPMku,en,Cognizant
AI/ML,Fri Dec 06 22:00:08 +0000 2019,"See how #artificialintelligence drives successful collaboration, governance and more in #healthcare — read now.  https://t.co/htFWbL6Tui https://t.co/HXkfdm3aW9",en,Cognizant
Irrelevant,Fri Dec 06 19:02:32 +0000 2019,Buildings are buzzing with activity — learn how #IoT can create smart spaces. https://t.co/pk33gihUcT https://t.co/ciNBiYUbq0,en,Cognizant
DT,Fri Dec 06 17:05:07 +0000 2019,"To meet growing #security needs, more organizations are turning to #cloud solutions. Read the report now.  https://t.co/wkew2zrb61 https://t.co/dobYm7QbGu",en,Cognizant
AI/ML,Fri Dec 06 16:25:07 +0000 2019,"In the #FutureOfWork, good humans are still needed to avoid good robots turning bad. #automation https://t.co/iqsrJ3xUT1 https://t.co/ZVjUtQTNTx",en,Cognizant
DT,Fri Dec 06 16:00:15 +0000 2019,"Our CEO Brian Humphries shares insights about how we’re helping clients from @MetLife to @GeisingerHealth succeed with digital by embracing blockchain, #AI and #data. Read more. #healthcare #insurance https://t.co/LUuR7knDHn",en,Cognizant
Irrelevant,Fri Dec 06 15:00:47 +0000 2019,Improve threat detection and investigations by 50% with our Cyber Threat Defense platform — watch to learn more. #security https://t.co/uHWTff6EyP https://t.co/kYZyGirimi,en,Cognizant
AI/ML,Fri Dec 06 13:01:45 +0000 2019,Conversational #AI can create entirely new #CX and expectations — watch to learn how. https://t.co/qKQkQMX412 https://t.co/dl7XC33gRo,en,Cognizant
Irrelevant,Fri Dec 06 12:00:12 +0000 2019,"We're honored to collaborate with 100,000 amazing women at Cognizant! 🎂 #BeCognizant https://t.co/Q9XNyr1S7k",en,Cognizant
DT,Fri Dec 06 08:00:06 +0000 2019,Work's changing — uncover the trends that'll help your organization thrive. #LeadingInDigital #FutureOfWork https://t.co/Xb4GE6UUOJ https://t.co/dIJiQ6lquJ,en,Cognizant
DT,Fri Dec 06 03:06:50 +0000 2019,Learn how to provide seamless and personalized customer journeys with #digital — watch now. #airlines https://t.co/6304QmGosv https://t.co/qA9GfQUZ3t,en,Cognizant
Irrelevant,Fri Dec 06 02:01:57 +0000 2019,We’re a global business with a strong and proud Australian presence servicing top blue chip brands! #BeCognizant #GreatPlace2Work https://t.co/rP9ziWkiJX https://t.co/uoVS8J36GT,en,Cognizant
DT,Fri Dec 06 00:05:09 +0000 2019,"We’ve mastered app modernization and have the best routes to your #cloud migration destination, says @forrester. Let us map your digital transformation journey. https://t.co/pwLuHYbhoT #leadership https://t.co/671vQpEB08",en,Cognizant
AI/ML,Thu Dec 05 22:00:07 +0000 2019,Reduce employee turn-over with #AI — read more in our report. https://t.co/pcjBFuNzau https://t.co/AmJbE3wmZW,en,Cognizant
AI/ML,Thu Dec 05 19:00:09 +0000 2019,Using #AI is one way to analyze 8K monthly #retail calls. See how we can help. https://t.co/Eh3DL1T79t https://t.co/Nz7ZGYxOFB,en,Cognizant
DT,Thu Dec 05 17:00:08 +0000 2019,Digital Engineering is a creative process for engineering problem-solving. Download Cognizant Softvision’s guide today. @SOFTVISION_USA #softwareengineering https://t.co/cSWcChJOuS https://t.co/x1iDu8llom,en,Cognizant
Irrelevant,Thu Dec 05 16:26:29 +0000 2019,"RT @CognizantEvents: 💡Pop Quiz—#AWS native services can increase agility while improving operating costs by? 

#reInvent #cloud",en,Cognizant
DT,Thu Dec 05 16:00:13 +0000 2019,The human-machine alliance will have a profound impact on how traditional #marketing models will evolve says @mbahl via @marketersinasia #AI #FutureOfWork https://t.co/8uFEhf5W9y https://t.co/p7cdjXx9S5,en,Cognizant
AI/ML,Thu Dec 05 15:01:07 +0000 2019,Use AI/ML tech to improve data retrieval speeds 50%—delivering better customer experiences.  Find out more at #reInvent at Booth #1223 https://t.co/JRtXadToXK https://t.co/ZZzUHFZVuv,en,Cognizant
Irrelevant,Thu Dec 05 14:00:18 +0000 2019,We helped @nectarsleep use #interactive video storytelling to break through the clutter about how important sleep is. Enter Yawn Yawnson: the first-ever hype man for sleep! Read more in @adage . https://t.co/h0jktjQoFd https://t.co/BeYuJ7hKVl,en,Cognizant
"AI/ML, DT",Thu Dec 05 13:01:05 +0000 2019,"Cognizant’s partnering with companies to rethink how to drive outcomes with #machinelearning, #AI, #cloud, and #IoT. https://t.co/z6VFn8rp3F https://t.co/W2n4Bp53n3",en,Cognizant
Irrelevant,Thu Dec 05 12:00:09 +0000 2019,#TBT our colleagues in Costa Rica spreading awareness on men's health last #Movember. 👨 https://t.co/3l2IfPS36G,en,Cognizant
AI/ML,Thu Dec 05 01:01:46 +0000 2019,Conversational #AI is the RIGHT path for call and contact centers — watch to learn why. https://t.co/WiyWndtWKY https://t.co/eaIvcMLBU7,en,Cognizant
AI/ML,Thu Dec 05 00:05:21 +0000 2019,Have you heard? @forrester named us a Leader in their #AI Consultancies Wave. #Innovation https://t.co/DFfX9WUTmN https://t.co/V2SRDXe7Xg,en,Cognizant
DT,Wed Dec 04 22:02:50 +0000 2019,Industry 4.0 is here. See how connecting physical and digital realms is reshaping the future of #manufacturing. #reInvent #IoT https://t.co/nL64rQFsKU https://t.co/TU6t9Zq8Su,en,Cognizant
AI/ML,Wed Dec 04 22:00:07 +0000 2019,Our Cognizanti Journal shares stories from experts and clients on experimenting with #artificialintelligence and more — read now. https://t.co/tOPTKptKrv https://t.co/IdJLHQ7KMg,en,Cognizant
AI/ML,Wed Dec 04 21:00:09 +0000 2019,Imagine finding a $3B opportunity with #AI. Learn more about how to set up for success. https://t.co/kypBpGdIx2 https://t.co/YlvBbhqvLc,en,Cognizant
DT,Wed Dec 04 20:00:54 +0000 2019,4 key factors drive successful Industry 4.0 transformations. Cognizant’s Frank Antonysamy walks you through them in this video. #IoT #reInvent https://t.co/uwx9DS5wua https://t.co/zjKc4WTjyW,en,Cognizant
DT,Wed Dec 04 19:21:15 +0000 2019,RT @CognizantEvents: Contributing editor @LaneCooperTL of @CIOonline led an exclusive discussion on the core pillars of successful digital…,en,Cognizant
DT,Wed Dec 04 19:00:08 +0000 2019,"Discover how the #banking industry uses #blockchain make online purchasing safer, faster and less costly. https://t.co/h4vUTHTiLP https://t.co/GO3tvpSCOY",en,Cognizant
DT,Wed Dec 04 18:00:14 +0000 2019,"With 69% of IT being #cloud-based in the next 18 months, you need start today to catch up to the others getting value out of the cloud. Talk to us at #reInvent. https://t.co/aNRfgEL64S https://t.co/Kg6dnKhvGT",en,Cognizant
Irrelevant,Wed Dec 04 17:01:23 +0000 2019,Consumers crave easy access to information — read our report with @Econsultancy to become future-proof. #data #interactive https://t.co/QKiUvfq1ha https://t.co/pQfBcup26w,en,Cognizant
AI/ML,Wed Dec 04 15:01:05 +0000 2019,Did you know that we employ 2700+ clinicians who improve people’s lives in #healthcare and #lifesciences using #AI. https://t.co/WeGhRqQYjZ https://t.co/LzSo0l7QOd,en,Cognizant
AI/ML,Wed Dec 04 14:00:09 +0000 2019,Power up new #insurance business models with #AI—to lead in the this rapidly changing industry. https://t.co/C7SWbB4fWM https://t.co/YyoT9dCoVn,en,Cognizant
DT,Wed Dec 04 13:00:24 +0000 2019,Global orgs get to market 80% faster using #AWS #cloud. We’ll show you how at #reInvent at Booth 1223. https://t.co/SxRTajxv7t https://t.co/aOaGxaF4lq,en,Cognizant
Irrelevant,Wed Dec 04 12:00:08 +0000 2019,To fun and fitness—our team in #HongKong enjoying a game of badminton! 🏸💪 #BeCognizant https://t.co/054jyk0aeP,en,Cognizant
Irrelevant,Wed Dec 04 02:05:07 +0000 2019,"Futurist @BenjaminPring leads a panel discussion of sweeping changes in #tech, business &amp; society with @DesmondCFOW, @sorayadarabi &amp; Michael Schrage of @MIT. Register now for this #FutureOfWork webinar. https://t.co/KxWF5FnISA https://t.co/z0BdaCQ23W",en,Cognizant
Irrelevant,Wed Dec 04 01:00:04 +0000 2019,See why Forrester names us the #RPA Turnaround Specialist! @forrester #automation https://t.co/JK2ECkxqRN https://t.co/ZymP1GWhHO,en,Cognizant
DT,Wed Dec 04 00:00:06 +0000 2019,60% of enterprises prioritize IT services — and see increases in speed and quality with #automation. Read our study with @EverestGroup now. https://t.co/sI8av76BP8 https://t.co/Xfm9buwCnz,en,Cognizant
Irrelevant,Tue Dec 03 23:30:35 +0000 2019,"RT @CognizantEvents: Want to improve throughput at factory operations by 20%? Visit us at booth #1223, to learn how with #AWS and @Cognizan…",en,Cognizant
Irrelevant,Tue Dec 03 22:00:57 +0000 2019,Explore opportunities for building innovation and impact with #IoT—learn more now! #reInvent https://t.co/WqPAf9Ym2T https://t.co/fx2hkxPQhq,en,Cognizant
Irrelevant,Tue Dec 03 21:14:00 +0000 2019,"RT @CognizantNews: Cognizant named an AWS Outposts partner, integrating #cloud and on-premise workloads for agility and cost savings #reInv…",en,Cognizant
Irrelevant,Tue Dec 03 19:00:10 +0000 2019,Marketers rate their #CX from good to bad — read more in our report with @Econsultancy. #interactive https://t.co/5NaoBFMtbG https://t.co/U38GlyBNex,en,Cognizant
Irrelevant,Tue Dec 03 17:53:25 +0000 2019,🧐Poll: Which topic are you most interested in learning in 2020? #reInvent,en,Cognizant
AI/ML,Tue Dec 03 17:00:05 +0000 2019,Embrace a human centric strategy — see how #AI has grown and is ready for business. https://t.co/Oq8OYFyjE9 https://t.co/I9MzaWtu0Q,en,Cognizant
"AI/ML, DT",Tue Dec 03 16:00:57 +0000 2019,Watch how evolutionary #AI models are transforming #retail—and increasing revenue. #reInvent https://t.co/UMStK4JCv1 https://t.co/eJLimggWeH,en,Cognizant
Irrelevant,Tue Dec 03 15:00:07 +0000 2019,A cyber-physical system is upon us — read our report on the future of robotic landscapes. #AI  https://t.co/hVIrJrQfhe https://t.co/jZagzZfg1p,en,Cognizant
DT,Tue Dec 03 14:00:06 +0000 2019,"Modernizing legacy platforms for changing market conditions, launching new services, and lowering operating costs by 50%. We’ll show you how at #reInvent at Booth #1223 https://t.co/nDv6kZtT2F https://t.co/hNch80oISJ",en,Cognizant
Irrelevant,Tue Dec 03 12:00:08 +0000 2019,"It takes a team to fight hunger—joining forces with Second Harvest Food Bank of Metrolina to collect, sort and store food for those in need. 🍴 https://t.co/NK8gB6YPFS",en,Cognizant
AI/ML,Tue Dec 03 10:05:05 +0000 2019,The #banking industry’s cashing in on $20M in savings using #AI. See how we help. https://t.co/EtYs8k3A4R https://t.co/8sTN1eA5YT,en,Cognizant
DT,Tue Dec 03 05:00:06 +0000 2019,Learn how to engineer a successful digital strategy by Cognizant Softvision — check it out now. @SOFTVISION_USA #agile https://t.co/17VuL6b38z https://t.co/g4JA4RV0SV,en,Cognizant
DT,Tue Dec 03 04:06:27 +0000 2019,"RT @CognizantEvents: Modernize 4x faster at 60% less cost. Visit @Cognizant booth #1223 and learn how to #reInvent your platforms, data, ap…",en,Cognizant
Irrelevant,Tue Dec 03 00:05:11 +0000 2019,Proud to receive @Microsoft ’s 2019 US Partner Award for Intelligent Cloud - Internet of Things.  https://t.co/k9HorEDfe5  #IoT #Leadership https://t.co/wFHR5vXcbC,en,Cognizant
DT,Mon Dec 02 22:00:08 +0000 2019,Better tech can lower #insurance industry TCO by 30%. Learn more about how #data helps. https://t.co/ropkJsaEpu https://t.co/Brqjru0cty,en,Cognizant
AI/ML,Mon Dec 02 21:00:07 +0000 2019,"See how #artificialintelligence drives successful collaboration, governance and more in #healthcare — read now.  https://t.co/6XexOt1LjM https://t.co/bIUpF1NPYC",en,Cognizant
Irrelevant,Mon Dec 02 19:00:17 +0000 2019,A #QSR brand worked with our #interactive team to develop an app that increased check size and revenue — learn more via @Adweek #CX https://t.co/aeHkmrNrn5 https://t.co/BIKO1ExMMp,en,Cognizant
Irrelevant,Mon Dec 02 17:30:06 +0000 2019,Discover how to future-proof your modernization journey — by leveraging the full potential of #AWS #cloud. @Rajarengan #reInvent https://t.co/O9qtdPYQBz https://t.co/seSHFrXPG3,en,Cognizant
Irrelevant,Mon Dec 02 16:20:16 +0000 2019,Breaking down work into tasks is the most sustainable way to segue into a fully-fledged human-machine workforce. #FutureOfWork #automation https://t.co/zilMhV6ZdH https://t.co/F8QQuvs3oE,en,Cognizant
Irrelevant,Mon Dec 02 15:00:05 +0000 2019,Enterprises that embrace #IoT see 20% decreases in #supplychain costs. Read our guide to learn the 5 essentials for IoT: https://t.co/gN3zKUvXYM https://t.co/BkEq82n10i,en,Cognizant
Irrelevant,Mon Dec 02 14:01:24 +0000 2019,Reduce data center costs by 50%. We’ll show you how to use #AWS #cloud to do it at #reInvent at Booth #1223 https://t.co/wOj0TumGlQ https://t.co/yZHpwELAuZ,en,Cognizant
Irrelevant,Mon Dec 02 12:00:07 +0000 2019,Our volunteers in Mexico—supporting research for Alzheimer's. 🤝 #BeCognizant https://t.co/jduiPAmh07,en,Cognizant
AI/ML,Mon Dec 02 10:20:53 +0000 2019,Embedded #AI in support of the #IoT will reach $4.6B globally by 2024. Hear more #FutureOfWork trends in our webinar with @DesmondCFOW. Sign up. https://t.co/zJmtQP7MuU https://t.co/uhszF0HckG,en,Cognizant
DT,Mon Dec 02 05:30:52 +0000 2019,"Test new ideas, develop and launch customer-centric digital products 50% faster—cheaper and with less risk. We have more ideas at #reInvent at Booth #1223 https://t.co/vvXsrqMUDk https://t.co/yYnugQeOwv",en,Cognizant
Irrelevant,Mon Dec 02 02:00:07 +0000 2019,"Futurist @BenjaminPring leads a panel discussion of sweeping changes in #tech, business &amp; society with @DesmondCFOW, @sorayadarabi &amp; Michael Schrage of @MIT. Register now for this #FutureOfWork webinar. https://t.co/HrX3Ja5XLN https://t.co/tfMhNgxNKS",en,Cognizant
"AI/ML, DT",Mon Dec 02 01:01:01 +0000 2019,#AI will drive 85% of customer interactions by 2020. We’ll show you how disruptive next-gen tech improves the customer experience to ensure readiness for tomorrow at #reInvent https://t.co/p1IRBKvWGj https://t.co/Ebx4FMfUFH,en,Cognizant
AI/ML,Sun Dec 01 22:22:12 +0000 2019,Maximize outcomes in surrogate models to create big impacts —see why #AI is fuel for business intelligence. #digitaltransformation https://t.co/OHg3rkvQSD https://t.co/ey3gVihMHo,en,Cognizant
Irrelevant,Sun Dec 01 19:00:16 +0000 2019,See why @EverestGroup calls us a leader in software product engineering! #softwareengineering https://t.co/K2jpPKg2OM https://t.co/MjMzLRKQl4,en,Cognizant
DT,Sun Dec 01 17:45:25 +0000 2019,"CIO's, let's discuss IT modernization strategies with @LaneCooperTL and AWS at the Executive Roundtable at #reInvent. Register here: https://t.co/sGSqCh08R2 

#CIO #Cloud @AWS_Partners @AWSreInvent https://t.co/DnbrduZPpa",en,Cognizant
Irrelevant,Sun Dec 01 16:00:07 +0000 2019,Here are 6 areas of business you can improve to get create better #CX — read our report with @Econsultancy now. #interactive https://t.co/ozCvzULgZ8 https://t.co/pccTOhO1SJ,en,Cognizant
DT,Sun Dec 01 15:00:07 +0000 2019,Redesign primary care with #data — see how #healthcare embraces #digital to improve experiences. https://t.co/fK7HlYvivt https://t.co/fdvZH71Cfa,en,Cognizant
DT,Sun Dec 01 12:05:12 +0000 2019,Syncing 10 ERPs saved a #lifesciences org $30M. See how #automation can help you. https://t.co/vZFH7IsJce https://t.co/i1wwf93Pr6,en,Cognizant
Irrelevant,Sun Dec 01 06:30:09 +0000 2019,Technology informs design and design enables #technology — read Cognizant Softvision's @aangelani ’s post now. @SOFTVISION_USA  https://t.co/XVtBryfPaR https://t.co/drw6AraiMh,en,Cognizant
