label,created_at,full_text,lang,user_name
DT,Mon Oct 07 23:30:01 +0000 2019,How are some companies cracking the code on smarter #cybersecurity investments? Our 2019 State of Cyber Resilience research explains: https://t.co/bPVXqp0q0s https://t.co/NL7vxIGH5Z,en,Accenture
IRRELEVANT,Mon Oct 07 16:30:00 +0000 2019,What's on wish lists for this year's #holidayshopping? Socially responsible retailers. Our new survey reveals more: https://t.co/Wpe48vQQlJ #ResponsibleBusiness,en,Accenture
DT,Fri Oct 04 19:05:49 +0000 2019,"RT @AccentureAI: Many companies today can be overwhelmed by the volume, velocity and variety of their data. So how do you overcome data par…",en,Accenture
DT,Thu Oct 03 12:01:35 +0000 2019,👖♻️🌍 Can you help reinvent fashion for a more sustainable future? Learn more about our #GlobalChangeAward with H&amp;M Foundation and @KTHresearch: https://t.co/347YrTtHOX https://t.co/O3jHp0FEND,en,Accenture
DT,Wed Oct 02 20:34:53 +0000 2019,"RT @AccentureTech: Innovation investments should drive value—but for some businesses, they’re not yet paying off. Here's why: https://t.co/…",en,Accenture
IRRELEVANT,Wed Oct 02 17:19:35 +0000 2019,@ITOpsTimes Thanks for sharing!,en,Accenture
DT,Wed Oct 02 12:08:29 +0000 2019,@antgrasso Thanks for sharing! Leveraging an ecosystem is a crucial point—we look into this in our newest report on Future Systems which is out today. Read via link below. https://t.co/6UoT4v6qn9,en,Accenture
AI/ML,Wed Oct 02 11:45:37 +0000 2019,Does your company innovate piecemeal—or at scale? Our new report shows why it matters a lot: https://t.co/OgVliigMIe #IntoTheNew https://t.co/JlT5dtQjxw,en,Accenture
AI/ML,Tue Oct 01 17:58:56 +0000 2019,"RT @AccentureACTIVE: With the power of #VR, our @Mackevision team took viewers on a one-of-a-kind journey into the habitats of endangered w…",en,Accenture
AI/ML,Tue Oct 01 16:24:59 +0000 2019,"When it comes to innovation, it’s not enough to use AI—you need a broader vision and end-to-end integration. That’s where #AppliedIntelligence comes in: https://t.co/LX0CX2zQjS https://t.co/Y7bkZMfqeY",en,Accenture
IRRELEVANT,Tue Oct 01 13:15:41 +0000 2019,@thecyberwire @MalekCyber Thanks for sharing! 🎧,en,Accenture
DT,Mon Sep 30 19:00:13 +0000 2019,What does disruption in your industry look like now—and in the future? Our Disruptability Index report explains: https://t.co/DIBJIY939r #WisePivot https://t.co/6yXQ6Truj2,en,Accenture
IRRELEVANT,Mon Sep 30 09:23:13 +0000 2019,"RT @AccentureACTIVE: ""True purpose, embedded into the foundation of a corporation’s core values and business practices, is imperative."" say…",en,Accenture
IRRELEVANT,Fri Sep 27 19:00:19 +0000 2019,Don't just work on one technology—explore them all. Start with our career opportunities: https://t.co/nlcJuPIMy8 #ChooseAllTech https://t.co/J77n5TgO5t,en,Accenture
AI/ML,Thu Sep 26 19:17:17 +0000 2019,RT @AccentureAI: Intelligent automation can make your business stronger by making sure only the fittest solutions survive. Learn how to go…,en,Accenture
DT,Thu Sep 26 18:19:47 +0000 2019,RT @FastCompany: Your employees have big ideas. Does the culture empower them to turn concepts into reality? #FCBestWorkplaces @pauldaugh @…,en,Accenture
IRRELEVANT,Thu Sep 26 13:32:56 +0000 2019,"RT @JulieSweet: I’m proud of @Accenture's outstanding FY19 financial results, reflecting our deep commitment to creating value for clients,…",en,Accenture
AI/ML,Wed Sep 25 19:00:16 +0000 2019,"When AI meets analytics, automation and a broad vision for the future, you get #AppliedIntelligence. See more: https://t.co/QRcFid3GR7 https://t.co/ThCjBvF0Ph",en,Accenture
DT,Wed Sep 25 14:04:46 +0000 2019,How to solve the tensions that emerge when technology and privacy come together in the #SmartHome? A new report from @AccentureDock finds three key answers: https://t.co/Th0HVCkiCy https://t.co/xhZivI7MDZ,en,Accenture
DT,Tue Sep 24 21:00:00 +0000 2019,"5G won't just transform the products and services we use—it’ll change how, where and when we work. Our @omarabbosh and @PaulNunes explain, via @QuartzAtWork: https://t.co/hby7xyvMVk #FutureWorkforce",en,Accenture
DT,Tue Sep 24 14:00:02 +0000 2019,We can make a greater impact when we all do our part. We’re committed to using 100% renewable energy across our global operations by 2023. Find out more about our commitment to the environment: https://t.co/vFTVZ6TbcJ @theRE100 #ClimateWeekNYC https://t.co/fNbg6A6Hml,en,Accenture
IRRELEVANT,Mon Sep 23 19:55:21 +0000 2019,RT @EllynJShook1: 7 leadership essentials from an innovative thinker and big dreamer who leads with compassion and impact. Congratulations…,en,Accenture
IRRELEVANT,Mon Sep 23 15:10:17 +0000 2019,"What makes our CEO @JulieSweet an empowering, inspiring leader—and one of @FortuneMagazine’s Most Powerful Women? We’ll start with 10 great reasons. https://t.co/elDv00qfG5 https://t.co/NsSKydu90Y",en,Accenture
IRRELEVANT,Mon Sep 23 13:20:28 +0000 2019,@Hyperledger Thanks for sharing!,en,Accenture
IRRELEVANT,Mon Sep 23 13:18:03 +0000 2019,@DenCasi Thanks! Hope you like the report. 😀,en,Accenture
DT,Mon Sep 23 07:00:13 +0000 2019,From cost control into revenue growth—here’s how supply chain &amp; operations are changing focus to become an unexpected business driver: https://t.co/GTrk4er5y9 https://t.co/SikogK8PRx,en,Accenture
IRRELEVANT,Fri Sep 20 19:00:32 +0000 2019,"If a technology interests you, we'll help you explore it. Start here: https://t.co/eFV543DKRr https://t.co/y698jNe5OD",en,Accenture
DT,Fri Sep 20 14:04:09 +0000 2019,RT @AccentureACTIVE: Technology is facilitating a power shift—from the people of power to the power of the people. Learn more in our “Trust…,en,Accenture
IRRELEVANT,Fri Sep 20 00:00:01 +0000 2019,We’re among great company. Honored to be featured on the @DowJones Sustainability Index for the 15th consecutive year. Learn about our commitment to building a more sustainable and inclusive world at https://t.co/brvtYQpxeH #DJSI https://t.co/BKsne0K4Yp,en,Accenture
DT,Thu Sep 19 22:34:07 +0000 2019,"RT @AccentureAI: How do you win over the hearts of consumers? Learn how focusing on digital identities, personalized experiences and buildi…",en,Accenture
DT,Thu Sep 19 15:36:08 +0000 2019,Companies should switch from product-centric to human-centric thinking when designing the future home. Read more in @AccentureDock's report: https://t.co/o95DkorPIp #SmartHome https://t.co/kww2UIbKnf,en,Accenture
IRRELEVANT,Thu Sep 19 09:52:37 +0000 2019,@MelAmbuhl 🤗 #AccentureMoments,und,Accenture
IRRELEVANT,Thu Sep 19 08:23:30 +0000 2019,"RT @EllynJShook1: I’m sending half a million thank you’s and my heart is full—here’s why. 
❤️💛💚💙💜 #DiversityInclusionIndex https://t.co/1Lk…",en,Accenture
IRRELEVANT,Wed Sep 18 20:58:05 +0000 2019,RT @AccentureStrat: #Trust can be measured—and so can its effects on your company's bottom line. See how. https://t.co/3oGcr2Kb4L https://t…,en,Accenture
IRRELEVANT,Wed Sep 18 15:46:30 +0000 2019,RT @AccentureTech: Join @SamiaTarraf and @stephbrackhahn as they walk through the Accenture Experience at #OOW19 CC: @oracleopenworld https…,en,Accenture
IRRELEVANT,Tue Sep 17 13:00:34 +0000 2019,"Check out @reidhoffman, co-founder of @LinkedIn, in a candid conversation with @iamwill and @omarabbosh. Listen to episode 4 of the ""Pivot to the Future"" podcast: https://t.co/oy2HMLxAwf #WisePivot https://t.co/PY50z3FcJg",en,Accenture
DT,Mon Sep 16 19:00:18 +0000 2019,Supply chain &amp; operations are usually known for focusing on cost efficiency—but now they’re powering business growth. How? Our new report explains: https://t.co/qD7Esh4roI https://t.co/4fp6nzD3Tw,en,Accenture
IRRELEVANT,Mon Sep 16 14:30:01 +0000 2019,"Creating a diverse board, developing talent and building a culture of equality—by working together, we keep moving forward. Thank you to @Refinitiv for ranking us #1 on the #DiversityInclusionIndex for the 2nd year in a row. https://t.co/5kTFaj4KMv https://t.co/ZlxksKti0S",en,Accenture
DT,Fri Sep 13 19:00:14 +0000 2019,Embrace disruption to win. Our  Disruptability Index report explains how: https://t.co/O2vUxSm5Eb https://t.co/4nsxJRMDaF,en,Accenture
DT,Fri Sep 13 13:00:01 +0000 2019,"As existing architecture begins to hit its limits, how can enterprises meet their needs for more computational power? Our report digs in: https://t.co/ykw1wvGQoF https://t.co/Q4liNmmGwR",en,Accenture
AI/ML,Thu Sep 12 21:08:34 +0000 2019,"RT @AccentureAI: Did you know CNNs enable facial recognition, have been used in drug discovery and can be trained to play checkers? It’s ju…",en,Accenture
IRRELEVANT,Thu Sep 12 15:31:56 +0000 2019,@ClioAwards @Rothco Congratulations! 👏👏👏,en,Accenture
AI/ML,Thu Sep 12 13:00:01 +0000 2019,How to reskill and empower the #FutureWorkforce to benefit fully from what #AI can offer? Find out more via @WiredUK: https://t.co/zmS3kqdjXx https://t.co/zmS3kqdjXx,en,Accenture
DT,Wed Sep 11 19:00:00 +0000 2019,How are we actively working to make the digital economy more diverse and inclusive? Our CEO @JulieSweet shares with @anbfisher of @FortuneMagazine: https://t.co/qlxyVARtND #GettingToEqual,en,Accenture
DT,Wed Sep 11 13:00:31 +0000 2019,"How is extended reality changing the way we work, live and play? Our report outlines new ways to use #XR: https://t.co/bmgGHQ5wzd #ResponsibleBusiness https://t.co/aOBthqu4CC",en,Accenture
IRRELEVANT,Tue Sep 10 19:00:02 +0000 2019,"#BrandPurpose, authenticity, relevance—these are the new factors driving customers' purchasing decisions. Our new report explains: https://t.co/uFokaaJvVN #GCPR https://t.co/dm89F5f0NS",en,Accenture
AI/ML,Tue Sep 10 13:00:01 +0000 2019,"Use #AI to help turn novices into experts—our @pauldaugh and @hjameswilson expand on the benefits of human-machine collaboration, via @HarvardBiz: https://t.co/tBXBch2VEp #HplusM",en,Accenture
DT,Mon Sep 09 08:16:25 +0000 2019,"RT @AccentureACTIVE: How are tools, technologies and formats changing the art of storytelling? Download our report to find out: https://t.c…",en,Accenture
AI/ML,Fri Sep 06 19:50:01 +0000 2019,"Computational power is accelerating to a new level, helping companies rethink challenging problems and explore new solutions—read how: https://t.co/omQIFtabDF #QuantumComputing https://t.co/Bwp9dwPR3N",en,Accenture
IRRELEVANT,Fri Sep 06 13:04:14 +0000 2019,How are CFOs creating new value across the wider business ecosystem? Our research explains: https://t.co/m1CkOqJWvN #CFOReimagined https://t.co/sXXyAEebeA,en,Accenture
AI/ML,Thu Sep 05 19:34:50 +0000 2019,"RT @AccentureAI: It’s time to unlock the #AI “black box.” Explainable AI is the next stage of human-machine collaboration, helping people d…",en,Accenture
AI/ML,Thu Sep 05 13:01:04 +0000 2019,The power and intimacy of #ExtendedReality creates new personal and social risks. Read what preventive actions to take: https://t.co/KHtBz2lJKk #XR #ResponsibleBusiness https://t.co/G2NtBJcWlX,en,Accenture
IRRELEVANT,Wed Sep 04 19:15:00 +0000 2019,Personalized experiences at scale—excited to be named the Premier Innovation Partner for @CarnivalPLC's Global Experience &amp; Innovation Team and help expand the #OceanMedallion platform: https://t.co/ox5E3FmgQp #LivingBusiness,en,Accenture
IRRELEVANT,Wed Sep 04 14:55:01 +0000 2019,The #SmartHome should make our lives easier and safer—but it's stuck in concept mode. Our @francishinterma &amp; @RyanShanks5 outline a new approach via @HarvardBiz: https://t.co/8Pttw77JjI https://t.co/8Pttw77JjI,en,Accenture
AI/ML,Tue Sep 03 19:00:12 +0000 2019,"Check out our in-depth guide to #AI for a better understanding of its game-changing capabilities, economic impacts and more: https://t.co/zG1fLwMg1f #aiExplained https://t.co/rc59mR3yzV",en,Accenture
IRRELEVANT,Tue Sep 03 11:00:00 +0000 2019,We know that inclusive and diverse teams are more innovative than non-diverse ones. Here's how we're building both culture and competitiveness: https://t.co/naEjMhrfcj https://t.co/naEjMhrfcj,en,Accenture
IRRELEVANT,Mon Sep 02 19:00:01 +0000 2019,"65% of consumers say their purchasing decisions are influenced by the actions, values and beliefs of a company’s leaders. More on why authenticity matters: https://t.co/SlpHYkLjou #BrandPurpose https://t.co/JEgQKR48zy",en,Accenture
IRRELEVANT,Mon Sep 02 06:01:28 +0000 2019,Our next chapter begins now. Today we’re excited to welcome @JulieSweet as Accenture’s chief executive officer: https://t.co/YsZQ0XvXkE https://t.co/gBSam4KoPp,en,Accenture
AI/ML,Fri Aug 30 19:00:29 +0000 2019,"🐠🐚🐙 Can #AI help save the coral reefs? Read about the groundbreaking work from our @AccentureDock, in cooperation with @aims_gov_au and @Ocean_Agency: https://t.co/OxYtflUfOY https://t.co/cGVRHn9bJv",en,Accenture
AI/ML,Fri Aug 30 13:00:01 +0000 2019,#XR innovation is rapidly on the rise—but so is the need to ensure its growth is both ethical and effective. Our @Armen_Ovan explains: https://t.co/arQ1dPYIOU #ResponsibleBusines,en,Accenture
AI/ML,Fri Aug 30 08:36:10 +0000 2019,RT @AccentureAI: RPA can help your organization improve productivity – but intelligent automation can do so much more. Find out how to comb…,en,Accenture
DT,Thu Aug 29 19:00:32 +0000 2019,"What's all the fuss about 5G? @verizon CEO @hansvestberg tells our @omarabbosh and @iamwill how it will change the world in the latest episode of the ""Pivot to the Future"" podcast: https://t.co/HAqO0ASDTW #WisePivot https://t.co/RWl2Ufzgv2",en,Accenture
DT,Thu Aug 29 13:00:00 +0000 2019,"From restoring art with #AR, to helping visitors prepare their tour with #AI—here’s how we’re using innovation to enrich the @MuseeLouvre experience: https://t.co/QbGwrhPhCD https://t.co/QbGwrhPhCD",en,Accenture
AI/ML,Wed Aug 28 19:00:28 +0000 2019,From a hype to reality—here's how #XR and immersive technologies are helping to create value across the economy and society: https://t.co/nAtbrAjvZV #ResponsibleBusiness https://t.co/rv8Bpf8Rct,en,Accenture
AI/ML,Wed Aug 28 13:54:34 +0000 2019,"RT @AccentureDock: Can #ArtificialInteligence help save the #coralreefs ? 

Here's some exciting work we’ve been doing with The Australian…",en,Accenture
IRRELEVANT,Wed Aug 28 08:48:26 +0000 2019,@AustinChamber Thanks and congrats to @tamaradfields! 👏👏👏,en,Accenture
IRRELEVANT,Tue Aug 27 19:00:00 +0000 2019,How to design a functional space that facilitates creativity? @siliconrepublic takes you on a tour of @Rothco's Dublin office: https://t.co/lTI6P1UrIF 👀,en,Accenture
IAI,Tue Aug 27 15:00:39 +0000 2019,"How will industries, economies and societies be impacted by #AI? Our detailed guide has the details: https://t.co/vwTtbvjFFV #aiExplained https://t.co/3JoC33e5E1",en,Accenture
IRRELEVANT,Tue Aug 27 13:56:16 +0000 2019,@RecodeUK @FutureLearn Congrats! 🙂,en,Accenture
IRRELEVANT,Mon Aug 26 17:50:23 +0000 2019,How disrupted is your industry—and how do you use that to your benefit? Our report digs in: https://t.co/Otdk0QT8CP #WisePivot https://t.co/SLEw3QlcVA https://t.co/xP0qZ0OQ91,en,Accenture
IRRELEVANT,Fri Aug 23 20:20:18 +0000 2019,RT @AccentureACTIVE: Will machines fall in love? Do we prioritize reach or responsibility? Where is George Clooney? Our team can address al…,en,Accenture
AI/ML,Fri Aug 23 09:49:40 +0000 2019,"RT @AccentureAI: With AI technologies like speech analytics, businesses can power new kinds of conversations with their customers. Learn ab…",en,Accenture
DT,Thu Aug 22 19:02:19 +0000 2019,"At Accenture Labs, we're always experimenting with new ways tech can improve the world—even 🍓🍓🍓. Nick and Daphne explain.

Meet more Labbers here: https://t.co/rRFkXge7nV https://t.co/mcOKqMk80m",en,Accenture
AI/ML,Thu Aug 22 19:00:01 +0000 2019,See how we used an #AI-based assistant to help #SKODA tailor their products and services to customers' needs: https://t.co/bkuVQmvqgt #LivingBusiness https://t.co/g3yTJTA3Qa,en,Accenture
